LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,LogType,AdditionalInformation,timestamp,input,tokens,Hour,Token_Count
968,2015-10-18,"18:06:13,013",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:13.013,"{""Timestamp"": ""2015-10-18T18:06:13.013000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
969,2015-10-18,"18:06:13,966",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:13.966,"{""Timestamp"": ""2015-10-18T18:06:13.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
970,2015-10-18,"18:06:13,966",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 76 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:13.966,"{""Timestamp"": ""2015-10-18T18:06:13.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 76 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
971,2015-10-18,"18:06:14,013",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:14.013,"{""Timestamp"": ""2015-10-18T18:06:14.013000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
972,2015-10-18,"18:06:14,013",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:14.013,"{""Timestamp"": ""2015-10-18T18:06:14.013000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
973,2015-10-18,"18:06:14,966",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:14.966,"{""Timestamp"": ""2015-10-18T18:06:14.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
974,2015-10-18,"18:06:14,966",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 77 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:14.966,"{""Timestamp"": ""2015-10-18T18:06:14.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 77 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
975,2015-10-18,"18:06:15,013",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:15.013,"{""Timestamp"": ""2015-10-18T18:06:15.013000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
976,2015-10-18,"18:06:15,623",INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,E80,progress of taskattempt attempt_<var> is : <var>.<var>,hadoop,Process: IPC Server handler 20 on 62270,2015-10-18 18:06:15.623,"{""Timestamp"": ""2015-10-18T18:06:15.623000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapred.TaskAttemptListenerImpl"", ""Content"": ""Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183"", ""EventId"": ""E80"", ""EventTemplate"": ""progress of taskattempt attempt_<var> is : <var>.<var>""}","['progress', 'of', 'task', '##att', '##em', '##pt', 'attempt', '_', '<var>', 'is', ':', '<var>', '.', '<var>']",18,14
977,2015-10-18,"18:06:15,826",INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,E80,progress of taskattempt attempt_<var> is : <var>.<var>,hadoop,Process: IPC Server handler 21 on 62270,2015-10-18 18:06:15.826,"{""Timestamp"": ""2015-10-18T18:06:15.826000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapred.TaskAttemptListenerImpl"", ""Content"": ""Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424"", ""EventId"": ""E80"", ""EventTemplate"": ""progress of taskattempt attempt_<var> is : <var>.<var>""}","['progress', 'of', 'task', '##att', '##em', '##pt', 'attempt', '_', '<var>', 'is', ':', '<var>', '.', '<var>']",18,14
978,2015-10-18,"18:06:15,966",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:15.966,"{""Timestamp"": ""2015-10-18T18:06:15.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
979,2015-10-18,"18:06:15,966",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 78 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:15.966,"{""Timestamp"": ""2015-10-18T18:06:15.966000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 78 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
980,2015-10-18,"18:06:16,029",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:16.029,"{""Timestamp"": ""2015-10-18T18:06:16.029000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
981,2015-10-18,"18:06:16,029",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:16.029,"{""Timestamp"": ""2015-10-18T18:06:16.029000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
982,2015-10-18,"18:06:16,982",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:16.982,"{""Timestamp"": ""2015-10-18T18:06:16.982000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
983,2015-10-18,"18:06:16,982",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 79 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:16.982,"{""Timestamp"": ""2015-10-18T18:06:16.982000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 79 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
984,2015-10-18,"18:06:17,029",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:17.029,"{""Timestamp"": ""2015-10-18T18:06:17.029000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
985,2015-10-18,"18:06:18,029",WARN,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,address change detected. old: <var>/<var>:<var> new: <var>:<var>,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:18.029,"{""Timestamp"": ""2015-10-18T18:06:18.029000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000"", ""EventId"": ""E10"", ""EventTemplate"": ""address change detected. old: <var>/<var>:<var> new: <var>:<var>""}","['address', 'change', 'detected', '.', 'old', ':', '<var>', '/', '<var>', ':', '<var>', 'new', ':', '<var>', ':', '<var>']",18,16
986,2015-10-18,"18:06:18,029",WARN,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 80 seconds.  Will retry shortly ...,E44,failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...,hadoop,Process: LeaseRenewer:msrabi@msra-sa-41:9000,2015-10-18 18:06:18.029,"{""Timestamp"": ""2015-10-18T18:06:18.029000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.hdfs.LeaseRenewer"", ""Content"": ""Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 80 seconds.  Will retry shortly ..."", ""EventId"": ""E44"", ""EventTemplate"": ""failed to renew lease for [dfsclient_nonmapreduce_<var>_<var>] for <var> seconds.  will retry shortly ...""}","['failed', 'to', 'renew', 'lease', 'for', '[', 'd', '##fs', '##cl', '##ient', '_', 'non', '##ma', '##pre', '##du', '##ce', '_', '<var>', '_', '<var>', ']', 'for', '<var>', 'seconds', '.', 'will', 're', '##try', 'shortly', '.', '.', '.']",18,32
987,2015-10-18,"18:06:18,045",INFO,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)",hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:18.045,"{""Timestamp"": ""2015-10-18T18:06:18.045000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.ipc.Client"", ""Content"": ""Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)"", ""EventId"": ""E91"", ""EventTemplate"": ""retrying connect to server: <var>:<var>. already tried <var> time(s); retry policy is retryuptomaximumcountwithfixedsleep(maxretries=<var>, sleeptime=<var> milliseconds)""}","['re', '##try', '##ing', 'connect', 'to', 'server', ':', '<var>', ':', '<var>', '.', 'already', 'tried', '<var>', 'time', '(', 's', ')', ';', 're', '##try', 'policy', 'is', 're', '##try', '##upt', '##oma', '##xi', '##mum', '##co', '##unt', '##with', '##fixed', '##sle', '##ep', '(', 'max', '##ret', '##ries', '=', '<var>', ',', 'sleep', '##time', '=', '<var>', 'mill', '##ise', '##con', '##ds', ')']",18,51
988,2015-10-18,"18:06:18,045",ERROR,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,error in contacting rm.,hadoop,Process: RMCommunicator Allocator,2015-10-18 18:06:18.045,"{""Timestamp"": ""2015-10-18T18:06:18.045000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator"", ""Content"": ""ERROR IN CONTACTING RM."", ""EventId"": ""E38"", ""EventTemplate"": ""error in contacting rm.""}","['error', 'in', 'contact', '##ing', 'rm', '.']",18,6
989,2015-10-18,"18:06:18,763",INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183,E80,progress of taskattempt attempt_<var> is : <var>.<var>,hadoop,Process: IPC Server handler 12 on 62270,2015-10-18 18:06:18.763,"{""Timestamp"": ""2015-10-18T18:06:18.763000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapred.TaskAttemptListenerImpl"", ""Content"": ""Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.37551183"", ""EventId"": ""E80"", ""EventTemplate"": ""progress of taskattempt attempt_<var> is : <var>.<var>""}","['progress', 'of', 'task', '##att', '##em', '##pt', 'attempt', '_', '<var>', 'is', ':', '<var>', '.', '<var>']",18,14
990,2015-10-18,"18:06:18,920",INFO,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424,E80,progress of taskattempt attempt_<var> is : <var>.<var>,hadoop,Process: IPC Server handler 16 on 62270,2015-10-18 18:06:18.920,"{""Timestamp"": ""2015-10-18T18:06:18.920000"", ""LogType"": ""hadoop"", ""Component"": ""org.apache.hadoop.mapred.TaskAttemptListenerImpl"", ""Content"": ""Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.38137424"", ""EventId"": ""E80"", ""EventTemplate"": ""progress of taskattempt attempt_<var> is : <var>.<var>""}","['progress', 'of', 'task', '##att', '##em', '##pt', 'attempt', '_', '<var>', 'is', ':', '<var>', '.', '<var>']",18,14
